34655,Nyx InterBus SKIN,0.01
34656,Nyx Quafe SKIN,0.01
34657,Nidhoggur Krusual SKIN,0.01
34658,Hel Sebiestor SKIN,0.01
34659,Revelation Kador SKIN,0.01
34660,Revelation Sarum SKIN,0.01
34661,Phoenix Lai Dai SKIN,0.01
34662,Phoenix Wiyrkomi SKIN,0.01
34663,Moros InterBus SKIN,0.01
34664,Moros Roden SKIN,0.01
34665,Naglfar Justice SKIN,0.01
34666,Providence Ardishapur SKIN,0.01
34667,Providence Kador SKIN,0.01
34668,Charon Wiyrkomi SKIN,0.01
34669,Obelisk Inner Zone Shipping SKIN,0.01
34670,Obelisk Quafe SKIN,0.01
34671,Fenrir Krusual SKIN,0.01
34672,Avatar Kador SKIN,0.01
34673,Avatar Khanid SKIN,0.01
34674,Erebus Duvolle SKIN,0.01
34675,Erebus InterBus SKIN,0.01
34676,Arbitrator Ardishapur SKIN,0.01
34677,Arbitrator Kador SKIN,0.01
34678,Augoror Ardishapur SKIN,0.01
34679,Augoror Khanid SKIN,0.01
34680,Maller Kador SKIN,0.01
34681,Maller Tash-Murkon SKIN,0.01
34682,Omen Kador SKIN,0.01
34683,Omen Sarum SKIN,0.01
34684,Omen Tash-Murkon SKIN,0.01
34685,Caracal Nugoeihuvi SKIN,0.01
34686,Caracal Wiyrkomi SKIN,0.01
34687,Moa Lai Dai SKIN,0.01
34688,Osprey Wiyrkomi SKIN,0.01
34689,Celestis Intaki Syndicate SKIN,0.01
34690,Celestis InterBus SKIN,0.01
34691,Exequror Intaki Syndicate SKIN,0.01
34692,Thorax Aliastra SKIN,0.01
34693,Thorax Inner Zone Shipping SKIN,0.01
34694,Vexor Intaki Syndicate SKIN,0.01
34695,Vexor InterBus SKIN,0.01
34696,Vexor Quafe SKIN,0.01
34697,Bellicose Krusual SKIN,0.01
34698,Stabber Krusual SKIN,0.01
34699,Stabber Nefantar SKIN,0.01
34700,Coercer Ardishapur SKIN,0.01
34702,Coercer Sarum SKIN,0.01
34703,Dragoon Khanid SKIN,0.01
34704,Dragoon Tash-Murkon SKIN,0.01
34706,Algos Intaki Syndicate SKIN,0.01
34707,Algos InterBus SKIN,0.01
34708,Catalyst Aliastra SKIN,0.01
34709,Catalyst Inner Zone Shipping SKIN,0.01
34710,Catalyst Intaki Syndicate SKIN,0.01
34711,Catalyst InterBus SKIN,0.01
34712,Catalyst Quafe SKIN,0.01
34714,Talwar Sebiestor SKIN,0.01
34715,Thrasher Nefantar SKIN,0.01
34718,Federation Navy Comet Police SKIN,0.01
34719,Crucifier Kador SKIN,0.01
34720,Crucifier Sarum SKIN,0.01
34721,Executioner Ardishapur SKIN,0.01
34722,Executioner Kador SKIN,0.01
34723,Inquisitor Khanid SKIN,0.01
34724,Inquisitor Tash-Murkon SKIN,0.01
34725,Magnate Ardishapur SKIN,0.01
34726,Magnate Sarum SKIN,0.01
34727,Magnate Tash-Murkon SKIN,0.01
34728,Punisher Kador SKIN,0.01
34729,Punisher Tash-Murkon SKIN,0.01
34730,Tormentor Ardishapur SKIN,0.01
34731,Tormentor Sarum SKIN,0.01
34732,Heron Sukuuvestaa SKIN,0.01
34733,Kestrel Wiyrkomi SKIN,0.01
34734,Merlin Nugoeihuvi SKIN,0.01
34735,Merlin Wiyrkomi SKIN,0.01
34736,Atron Intaki Syndicate SKIN,0.01
34737,Atron InterBus SKIN,0.01
34738,Imicus Inner Zone Shipping SKIN,0.01
34739,Imicus Intaki Syndicate SKIN,0.01
34740,Incursus Aliastra SKIN,0.01
34741,Incursus Inner Zone Shipping SKIN,0.01
34742,Maulus Inner Zone Shipping SKIN,0.01
34743,Maulus Intaki Syndicate SKIN,0.01
34744,Navitas Intaki Syndicate SKIN,0.01
34745,Tristan Inner Zone Shipping SKIN,0.01
34746,Tristan Quafe SKIN,0.01
34747,Probe Vherokior SKIN,0.01
34748,Rifter Krusual SKIN,0.01
34749,Rifter Nefantar SKIN,0.01
34750,Slasher Krusual SKIN,0.01
34751,Vigil Krusual SKIN,0.01
34752,Bestower Tash-Murkon SKIN,0.01
34753,Sigil Kador SKIN,0.01
34754,Tayra Wiyrkomi SKIN,0.01
34755,Iteron Mark V Inner Zone Shipping SKIN,0.01
34756,Iteron Mark V InterBus SKIN,0.01
34757,Mammoth Nefantar SKIN,0.01
34758,Hulk Nocx Rush SKIN,0.01
34759,Mackinaw Nocx Rush SKIN,0.01
34760,Skiff Nocx Rush SKIN,0.01
34769,CSM 1 Electee Archive Script ,0.01
34770,CSM 2 Electee Archive Script,0.01
34771,CSM 3 Electee Archive Script,0.01
34772,CSM 4 Electee Archive Script,0.01
34773,CSM 5 Electee Archive Script,0.01
34774,CSM 6 Electee Archive Script,0.01
34775,CSM 7 Electee Archive Script,0.01
34776,CSM 8 Electee Archive Script,0.01
34777,CSM 9 Electee Archive Script,0.01
34778,CSM 10 Electee Archive Script ,0.01
34802,Megathron Police SKIN,0.01
34808,Tempest Krusual SKIN,0.01
34809,Tempest Nefantar SKIN,0.01
34810,Paladin Blood Raiders SKIN,0.01
34814,Golem Kaalakiota SKIN,0.01
34817,Kronos Police SKIN,0.01
34824,Men's 'Emergent Threats' T-shirt YC 117,0.1
34825,Women's 'Emergent Threats' T-shirt YC 117,0.1
34828,Jackdaw,47000
34841,Entrapment Array 2 Blueprint,0.01
34842,Entrapment Array 3 Blueprint,0.01
34843,Entrapment Array 4 Blueprint,0.01
34844,Entrapment Array 5 Blueprint,0.01
34845,Pirate Detection Array 1 Blueprint,0.01
34846,Pirate Detection Array 2 Blueprint,0.01
34847,Pirate Detection Array 3 Blueprint,0.01
34848,Pirate Detection Array 4 Blueprint,0.01
34849,Pirate Detection Array 5 Blueprint,0.01
34850,Quantum Flux Generator 1 Blueprint,0.01
34851,Quantum Flux Generator 2 Blueprint,0.01
34852,Quantum Flux Generator 3 Blueprint,0.01
34853,Quantum Flux Generator 4 Blueprint,0.01
34854,Quantum Flux Generator 5 Blueprint,0.01
34855,Ore Prospecting Array 1 Blueprint,0.01
34856,Ore Prospecting Array 2 Blueprint,0.01
34857,Ore Prospecting Array 3 Blueprint,0.01
34858,Ore Prospecting Array 4 Blueprint,0.01
34859,Ore Prospecting Array 5 Blueprint,0.01
34860,Survey Networks 1 Blueprint,0.01
34861,Survey Networks 2 Blueprint,0.01
34862,Survey Networks 3 Blueprint,0.01
34863,Survey Networks 4 Blueprint,0.01
34864,Survey Networks 5 Blueprint,0.01
34865,Advanced Logistics Network Blueprint,0.01
34866,Cynosural Navigation Blueprint,0.01
34867,Cynosural Suppression Blueprint,0.01
34868,Supercapital Construction Facilities Blueprint,0.01
34869,Entrapment Array 1 Blueprint,0.01
35006,Brutix Serpentis SKIN (30 Days),0.01
35038,Catalyst Serpentis SKIN (30 Days),0.01
35062,Coercer Blood Raiders SKIN (30 Days),0.01
35074,Cormorant Guristas SKIN (30 Days),0.01
35090,Cyclone Thukker Tribe SKIN (30 Days),0.01
35150,Ferox Guristas SKIN (30 Days),0.01
35434,Prophecy Blood Raiders SKIN (30 Days),0.01
35586,Thrasher Thukker Tribe SKIN (30 Days),0.01
35656,10MN Y-S8 Compact Afterburner,5
35657,100MN Y-S8 Compact Afterburner,5
35658,5MN Quad LiF Restrained Microwarpdrive,10
35659,50MN Y-T8 Compact Microwarpdrive,10
35660,50MN Quad LiF Restrained Microwarpdrive,10
35661,500MN Y-T8 Compact Microwarpdrive,10
35662,500MN Quad LiF Restrained Microwarpdrive,10
35680,Caldari Tactical Destroyer,0.01
35681,Men's 'Humanitarian' T-shirt YC 117,0.1
35682,Women's 'Humanitarian' T-shirt YC 117,0.1
35683,Hecate,47000
35685,Gallente Tactical Destroyer,0.01
35690,Astero Sanctuary SKIN,0.01
35695,Stratios Sanctuary SKIN,0.01
35700,Nestor Sanctuary SKIN,0.01
35705,Vargur Thukker Tribe SKIN,0.01
35770,Missile Guidance Enhancer I,5
35771,Missile Guidance Enhancer II,5
35772,Missile Guidance Enhancer I Blueprint,0.01
35774,Pro-Nav Compact Missile Guidance Enhancer,5
35779,Imp,28600
35781,Fiend,101000
35788,Missile Guidance Computer I,5
35789,Astro-Inertial Compact Missile Guidance Computer,5
35790,Missile Guidance Computer II,5
35791,Missile Guidance Computer I Blueprint,0.01
35794,Missile Range Script,1
35795,Missile Precision Script,1
35796,Missile Range Script Blueprint,0.01
35797,Missile Precision Script Blueprint,0.01
35825,Raitaru,8000
35826,Azbel,80000
35827,Sotiyo,800000
35832,Astrahus,8000
35833,Fortizar,80000
35834,Keepstar,800000
35835,Athanor,8000
35836,Tatara,80000
35840,Pharolux Cyno Beacon,4000
35841,Ansiblex Jump Gate,6000
35877,Standup Supercapital Shipyard I,64000
35878,Standup Manufacturing Plant I,4000
35881,Standup Capital Shipyard I,32000
35886,Standup Invention Lab I,4000
35891,Standup Research Lab I,4000
35892,Standup Market Hub I,32000
35894,Standup Cloning Center I,4000
35899,Standup Reprocessing Facility I,4000
35921,Standup Anticapital Missile Launcher I,4000
35922,Standup Multirole Missile Launcher I,4000
35923,Standup Guided Bomb Launcher I,8000
35924,Standup XL Energy Neutralizer I,8000
35925,Standup Heavy Energy Neutralizer I,8000
35926,Standup Point Defense Battery I,8000
35928,Standup Arcing Vorton Projector I,64000
35940,Standup Variable Spectrum ECM I,4000
35941,Standup Remote Sensor Dampener I,4000
35943,Standup Stasis Webifier I,4000
35944,Standup Energy Neutralization Burst Projector,4000
35945,Standup Weapon Disruptor I,4000
35947,Standup Target Painter I,4000
35949,Standup Focused Warp Disruptor I,4000
35959,Standup Ballistic Control System I,4000
35962,Standup Missile Guidance Enhancer I,4000
35963,Standup Co-Processor Array I,4000
35965,Standup Reactor Control Unit I,4000
36287,Crusader EoM SKIN,0.01
36288,Malediction EoM SKIN,0.01
36289,Anathema EoM SKIN,0.01
36290,Sentinel EoM SKIN,0.01
36291,Vengeance EoM SKIN,0.01
36292,Retribution EoM SKIN,0.01
36293,Avatar EoM SKIN,0.01
36294,Pilgrim EoM SKIN,0.01
36295,Guardian EoM SKIN,0.01
36296,Zealot EoM SKIN,0.01
36297,Devoter EoM SKIN,0.01
36298,Sacrilege EoM SKIN,0.01
36299,Purifier EoM SKIN,0.01
36300,Prorator EoM SKIN,0.01
36301,Impel EoM SKIN,0.01
36304,Imperial Navy Slicer EoM SKIN,0.01
36305,Omen Navy Issue EoM SKIN,0.01
36306,Apocalypse Navy Issue EoM SKIN,0.01
36307,Revelation EoM SKIN,0.01
36309,Curse EoM SKIN,0.01
36310,Providence EoM SKIN,0.01
36311,Redeemer EoM SKIN,0.01
36312,Absolution EoM SKIN,0.01
36313,Heretic EoM SKIN,0.01
36314,Damnation EoM SKIN,0.01
36315,Archon EoM SKIN,0.01
36316,Aeon EoM SKIN,0.01
36319,Paladin EoM SKIN,0.01
36320,Ark EoM SKIN,0.01
36322,Augoror Navy Issue EoM SKIN,0.01
36323,Armageddon Navy Issue EoM SKIN,0.01
36325,Harbinger Navy Issue EoM SKIN,0.01
36334,Leviathan Wiyrkomi SKIN,0.01
36335,Crow Wiyrkomi SKIN,0.01
36336,Raptor Wiyrkomi SKIN,0.01
36337,Buzzard Wiyrkomi SKIN,0.01
36338,Kitsune Wiyrkomi SKIN,0.01
36339,Hawk Wiyrkomi SKIN,0.01
36340,Harpy Wiyrkomi SKIN,0.01
36341,Falcon Wiyrkomi SKIN,0.01
36342,Rook Wiyrkomi SKIN,0.01
36343,Basilisk Wiyrkomi SKIN,0.01
36344,Cerberus Wiyrkomi SKIN,0.01
36345,Onyx Wiyrkomi SKIN,0.01
36346,Eagle Wiyrkomi SKIN,0.01
36347,Manticore Wiyrkomi SKIN,0.01
36348,Crane Wiyrkomi SKIN,0.01
36349,Bustard Wiyrkomi SKIN,0.01
36352,Caldari Navy Hookbill Wiyrkomi SKIN,0.01
36353,Caracal Navy Issue Wiyrkomi SKIN,0.01
36354,Raven Navy Issue Wiyrkomi SKIN,0.01
36355,Widow Wiyrkomi SKIN,0.01
36356,Vulture Wiyrkomi SKIN,0.01
36357,Flycatcher Wiyrkomi SKIN,0.01
36358,Nighthawk Wiyrkomi SKIN,0.01
36359,Chimera Wiyrkomi SKIN,0.01
36361,Golem Wiyrkomi SKIN,0.01
36362,Rhea Wiyrkomi SKIN,0.01
36363,Osprey Navy Issue Wiyrkomi SKIN,0.01
36364,Scorpion Navy Issue Wiyrkomi SKIN,0.01
36366,Drake Navy Issue Wiyrkomi SKIN,0.01
36367,Tristan Intaki Syndicate SKIN,0.01
36368,Incursus Intaki Syndicate SKIN,0.01
36369,Thorax Intaki Syndicate SKIN,0.01
36375,Erebus Intaki Syndicate SKIN,0.01
36376,Talos Intaki Syndicate SKIN,0.01
36377,Helios Intaki Syndicate SKIN,0.01
36378,Keres Intaki Syndicate SKIN,0.01
36379,Taranis Intaki Syndicate SKIN,0.01
36380,Ares Intaki Syndicate SKIN,0.01
36381,Nemesis Intaki Syndicate SKIN,0.01
36382,Arazu Intaki Syndicate SKIN,0.01
36383,Lachesis Intaki Syndicate SKIN,0.01
36384,Oneiros Intaki Syndicate SKIN,0.01
36385,Ishtar Intaki Syndicate SKIN,0.01
36386,Phobos Intaki Syndicate SKIN,0.01
36387,Deimos Intaki Syndicate SKIN,0.01
36388,Ishkur Intaki Syndicate SKIN,0.01
36389,Enyo Intaki Syndicate SKIN,0.01
36390,Viator Intaki Syndicate SKIN,0.01
36391,Occator Intaki Syndicate SKIN,0.01
36392,Megathron Navy Issue Intaki Syndicate SKIN,0.01
36393,Federation Navy Comet Intaki Syndicate SKIN,0.01
36394,Vexor Navy Issue Intaki Syndicate SKIN,0.01
36395,Moros Intaki Syndicate SKIN,0.01
36396,Obelisk Intaki Syndicate SKIN,0.01
36397,Sin Intaki Syndicate SKIN,0.01
36398,Eos Intaki Syndicate SKIN,0.01
36399,Eris Intaki Syndicate SKIN,0.01
36400,Astarte Intaki Syndicate SKIN,0.01
36401,Thanatos Intaki Syndicate SKIN,0.01
36402,Nyx Intaki Syndicate SKIN,0.01
36403,Hyperion Intaki Syndicate SKIN,0.01
36404,Kronos Intaki Syndicate SKIN,0.01
36405,Anshar Intaki Syndicate SKIN,0.01
36406,Exequror Navy Issue Intaki Syndicate SKIN,0.01
36407,Dominix Navy Issue Intaki Syndicate SKIN,0.01
36408,Brutix Navy Issue Intaki Syndicate SKIN,0.01
36411,Rifter Justice SKIN,0.01
36424,Cheetah Justice SKIN,0.01
36425,Claw Justice SKIN,0.01
36426,Stiletto Justice SKIN,0.01
36427,Wolf Justice SKIN,0.01
36428,Hyena Justice SKIN,0.01
36429,Jaguar Justice SKIN,0.01
36430,Huginn Justice SKIN,0.01
36431,Rapier Justice SKIN,0.01
36432,Scimitar Justice SKIN,0.01
36433,Vagabond Justice SKIN,0.01
36434,Broadsword Justice SKIN,0.01
36435,Muninn Justice SKIN,0.01
36436,Hound Justice SKIN,0.01
36437,Prowler Justice SKIN,0.01
36438,Mastodon Justice SKIN,0.01
36441,Stabber Fleet Issue Justice SKIN,0.01
36443,Republic Fleet Firetail Justice SKIN,0.01
36444,Fenrir Justice SKIN,0.01
36445,Panther Justice SKIN,0.01
36446,Sleipnir Justice SKIN,0.01
36447,Sabre Justice SKIN,0.01
36448,Claymore Justice SKIN,0.01
36449,Hel Justice SKIN,0.01
36450,Ragnarok Justice SKIN,0.01
36451,Nidhoggur Justice SKIN,0.01
36454,Nomad Justice SKIN,0.01
36455,Scythe Fleet Issue Justice SKIN,0.01
36456,Typhoon Fleet Issue Justice SKIN,0.01
36458,Hurricane Fleet Issue Justice SKIN,0.01
36480,Men's 'Hephaestus' Shirt (blue),0.1
36481,Men's 'Hephaestus' Shirt (white/red),0.1
36482,Men's 'Hephaestus' Shirt (desert),0.1
36483,Men's 'Hephaestus' Shirt (cyan),0.1
36484,Men's 'Hephaestus' Shirt (green),0.1
36485,Men's 'Hephaestus' Shirt (gray/orange),0.1
36486,Women's 'Hephaestus' Shirt (blue),0.1
36487,Women's 'Hephaestus' Shirt (white/red),0.1
36488,Women's 'Hephaestus' Shirt (desert),0.1
36489,Women's 'Hephaestus' Shirt (cyan),0.1
36490,Women's 'Hephaestus' Shirt (green),0.1
36491,Women's 'Hephaestus' Shirt (gray/orange),0.1
36493,Men's 'Hephaestus' Pants (blue),0.1
36494,Men's 'Hephaestus' Pants (white/red),0.1
36495,Men's 'Hephaestus' Pants (desert),0.1
36496,Men's 'Hephaestus' Pants (cyan),0.1
36497,Men's 'Hephaestus' Pants (green),0.1
36498,Men's 'Hephaestus' Pants (gray/orange),0.1
36499,Women's 'Hephaestus' Pants (blue),0.1
36500,Women's 'Hephaestus' Pants (white/red),0.1
36501,Women's 'Hephaestus' Pants (desert),0.1
36502,Women's 'Hephaestus' Pants (cyan),0.1
36503,Women's 'Hephaestus' Pants (green),0.1
36504,Women's 'Hephaestus' Pants (gray/orange),0.1
36505,Men's 'Hephaestus' Shoes (blue),0.1
36506,Men's 'Hephaestus' Shoes (white/red),0.1
36507,Men's 'Hephaestus' Shoes (desert),0.1
36508,Men's 'Hephaestus' Shoes (cyan),0.1
36509,Men's 'Hephaestus' Shoes (green),0.1
36510,Men's 'Hephaestus' Shoes (gray/orange),0.1
36511,Women's 'Hephaestus' Shoes (blue),0.1
36512,Women's 'Hephaestus' Shoes (white/red),0.1
36513,Women's 'Hephaestus' Shoes (desert),0.1
36514,Women's 'Hephaestus' Shoes (cyan),0.1
36515,Women's 'Hephaestus' Shoes (green),0.1
36516,Women's 'Hephaestus' Shoes (gray/orange),0.1
36522,Nyx Umbral SKIN,0.01
36633,Bantam Raata Sunset SKIN,0.01
36634,Condor Raata Sunset SKIN,0.01
36635,Griffin Raata Sunset SKIN,0.01
36636,Heron Raata Sunset SKIN,0.01
36637,Kestrel Raata Sunset SKIN,0.01
36638,Merlin Raata Sunset SKIN,0.01
36639,Harpy Raata Sunset SKIN,0.01
36640,Hawk Raata Sunset SKIN,0.01
36641,Buzzard Raata Sunset SKIN,0.01
36642,Manticore Raata Sunset SKIN,0.01
36643,Kitsune Raata Sunset SKIN,0.01
36644,Crow Raata Sunset SKIN,0.01
36645,Raptor Raata Sunset SKIN,0.01
36646,Corax Raata Sunset SKIN,0.01
36647,Cormorant Raata Sunset SKIN,0.01
36648,Flycatcher Raata Sunset SKIN,0.01
36649,Blackbird Raata Sunset SKIN,0.01
36650,Caracal Raata Sunset SKIN,0.01
36651,Moa Raata Sunset SKIN,0.01
36652,Osprey Raata Sunset SKIN,0.01
36653,Cerberus Raata Sunset SKIN,0.01
36654,Eagle Raata Sunset SKIN,0.01
36655,Onyx Raata Sunset SKIN,0.01
36656,Basilisk Raata Sunset SKIN,0.01
36657,Falcon Raata Sunset SKIN,0.01
36658,Rook Raata Sunset SKIN,0.01
36659,Drake Raata Sunset SKIN,0.01
36660,Ferox Raata Sunset SKIN,0.01
36661,Naga Raata Sunset SKIN,0.01
36662,Nighthawk Raata Sunset SKIN,0.01
36663,Vulture Raata Sunset SKIN,0.01
36664,Raven Raata Sunset SKIN,0.01
36665,Rokh Raata Sunset SKIN,0.01
36666,Scorpion Raata Sunset SKIN,0.01
36667,Widow Raata Sunset SKIN,0.01
36668,Golem Raata Sunset SKIN,0.01
36669,Phoenix Raata Sunset SKIN,0.01
36670,Chimera Raata Sunset SKIN,0.01
36671,Wyvern Raata Sunset SKIN,0.01
36672,Leviathan Raata Sunset SKIN,0.01
36673,Badger Raata Sunset SKIN,0.01
36674,Tayra Raata Sunset SKIN,0.01
36675,Crane Raata Sunset SKIN,0.01
36676,Bustard Raata Sunset SKIN,0.01
36677,Charon Raata Sunset SKIN,0.01
36678,Rhea Raata Sunset SKIN,0.01
36705,Bantam Blue Tiger SKIN,0.01
36706,Condor Blue Tiger SKIN,0.01
36707,Griffin Blue Tiger SKIN,0.01
36708,Heron Blue Tiger SKIN,0.01
36709,Kestrel Blue Tiger SKIN,0.01
36710,Merlin Blue Tiger SKIN,0.01
36711,Harpy Blue Tiger SKIN,0.01
36712,Hawk Blue Tiger SKIN,0.01
36713,Buzzard Blue Tiger SKIN,0.01
36714,Manticore Blue Tiger SKIN,0.01
36715,Kitsune Blue Tiger SKIN,0.01
36716,Crow Blue Tiger SKIN,0.01
36717,Raptor Blue Tiger SKIN,0.01
36718,Corax Blue Tiger SKIN,0.01
36719,Cormorant Blue Tiger SKIN,0.01
36720,Flycatcher Blue Tiger SKIN,0.01
36721,Blackbird Blue Tiger SKIN,0.01
36722,Caracal Blue Tiger SKIN,0.01
36723,Moa Blue Tiger SKIN,0.01
36724,Osprey Blue Tiger SKIN,0.01
36725,Cerberus Blue Tiger SKIN,0.01
36726,Eagle Blue Tiger SKIN,0.01
36727,Onyx Blue Tiger SKIN,0.01
36728,Basilisk Blue Tiger SKIN,0.01
36729,Falcon Blue Tiger SKIN,0.01
36730,Rook Blue Tiger SKIN,0.01
36731,Drake Blue Tiger SKIN,0.01
36732,Ferox Blue Tiger SKIN,0.01
36733,Naga Blue Tiger SKIN,0.01
36734,Nighthawk Blue Tiger SKIN,0.01
36735,Vulture Blue Tiger SKIN,0.01
36736,Raven Blue Tiger SKIN,0.01
36737,Rokh Blue Tiger SKIN,0.01
36738,Scorpion Blue Tiger SKIN,0.01
36739,Widow Blue Tiger SKIN,0.01
36740,Golem Blue Tiger SKIN,0.01
36741,Phoenix Blue Tiger SKIN,0.01
36742,Chimera Blue Tiger SKIN,0.01
36743,Wyvern Blue Tiger SKIN,0.01
36744,Leviathan Blue Tiger SKIN,0.01
36745,Badger Blue Tiger SKIN,0.01
36746,Tayra Blue Tiger SKIN,0.01
36747,Crane Blue Tiger SKIN,0.01
36748,Bustard Blue Tiger SKIN,0.01
36749,Charon Blue Tiger SKIN,0.01
36750,Rhea Blue Tiger SKIN,0.01
36751,Breacher Valklear Glory SKIN,0.01
36752,Burst Valklear Glory SKIN,0.01
36753,Probe Valklear Glory SKIN,0.01
36754,Rifter Valklear Glory SKIN,0.01
36755,Slasher Valklear Glory SKIN,0.01
36756,Vigil Valklear Glory SKIN,0.01
36757,Jaguar Valklear Glory SKIN,0.01
36758,Wolf Valklear Glory SKIN,0.01
36759,Cheetah Valklear Glory SKIN,0.01
36760,Hound Valklear Glory SKIN,0.01
36761,Hyena Valklear Glory SKIN,0.01
36762,Claw Valklear Glory SKIN,0.01
36763,Stiletto Valklear Glory SKIN,0.01
36764,Talwar Valklear Glory SKIN,0.01
36765,Thrasher Valklear Glory SKIN,0.01
36766,Sabre Valklear Glory SKIN,0.01
36767,Bellicose Valklear Glory SKIN,0.01
36768,Rupture Valklear Glory SKIN,0.01
36769,Scythe Valklear Glory SKIN,0.01
36770,Stabber Valklear Glory SKIN,0.01
36771,Muninn Valklear Glory SKIN,0.01
36772,Vagabond Valklear Glory SKIN,0.01
36773,Broadsword Valklear Glory SKIN,0.01
36774,Scimitar Valklear Glory SKIN,0.01
36775,Huginn Valklear Glory SKIN,0.01
36776,Rapier Valklear Glory SKIN,0.01
36777,Cyclone Valklear Glory SKIN,0.01
36778,Hurricane Valklear Glory SKIN,0.01
36779,Tornado Valklear Glory SKIN,0.01
36780,Claymore Valklear Glory SKIN,0.01
36781,Sleipnir Valklear Glory SKIN,0.01
36782,Maelstrom Valklear Glory SKIN,0.01
36783,Tempest Valklear Glory SKIN,0.01
36784,Typhoon Valklear Glory SKIN,0.01
36785,Panther Valklear Glory SKIN,0.01
36786,Vargur Valklear Glory SKIN,0.01
36787,Naglfar Valklear Glory SKIN,0.01
36788,Nidhoggur Valklear Glory SKIN,0.01
36789,Hel Valklear Glory SKIN,0.01
36790,Ragnarok Valklear Glory SKIN,0.01
36791,Hoarder Valklear Glory SKIN,0.01
36792,Mammoth Valklear Glory SKIN,0.01
36793,Wreathe Valklear Glory SKIN,0.01
36794,Prowler Valklear Glory SKIN,0.01
36795,Mastodon Valklear Glory SKIN,0.01
36796,Fenrir Valklear Glory SKIN,0.01
36797,Nomad Valklear Glory SKIN,0.01
36798,Breacher Blue Tiger SKIN,0.01
36799,Burst Blue Tiger SKIN,0.01
36800,Probe Blue Tiger SKIN,0.01
36801,Rifter Blue Tiger SKIN,0.01
36802,Slasher Blue Tiger SKIN,0.01
36803,Vigil Blue Tiger SKIN,0.01
36804,Jaguar Blue Tiger SKIN,0.01
36805,Wolf Blue Tiger SKIN,0.01
36806,Cheetah Blue Tiger SKIN,0.01
36807,Hound Blue Tiger SKIN,0.01
36808,Hyena Blue Tiger SKIN,0.01
36809,Claw Blue Tiger SKIN,0.01
36810,Stiletto Blue Tiger SKIN,0.01
36811,Talwar Blue Tiger SKIN,0.01
36812,Thrasher Blue Tiger SKIN,0.01
36813,Sabre Blue Tiger SKIN,0.01
36814,Bellicose Blue Tiger SKIN,0.01
36815,Rupture Blue Tiger SKIN,0.01
36816,Scythe Blue Tiger SKIN,0.01
36817,Stabber Blue Tiger SKIN,0.01
36818,Muninn Blue Tiger SKIN,0.01
36819,Vagabond Blue Tiger SKIN,0.01
36820,Broadsword Blue Tiger SKIN,0.01
36821,Scimitar Blue Tiger SKIN,0.01
36822,Huginn Blue Tiger SKIN,0.01
36823,Rapier Blue Tiger SKIN,0.01
36824,Cyclone Blue Tiger SKIN,0.01
36825,Hurricane Blue Tiger SKIN,0.01
36826,Tornado Blue Tiger SKIN,0.01
36827,Claymore Blue Tiger SKIN,0.01
36828,Sleipnir Blue Tiger SKIN,0.01
36829,Maelstrom Blue Tiger SKIN,0.01
36830,Tempest Blue Tiger SKIN,0.01
36831,Typhoon Blue Tiger SKIN,0.01
36832,Panther Blue Tiger SKIN,0.01
36833,Vargur Blue Tiger SKIN,0.01
36834,Naglfar Blue Tiger SKIN,0.01
36835,Nidhoggur Blue Tiger SKIN,0.01
36836,Hel Blue Tiger SKIN,0.01
36837,Ragnarok Blue Tiger SKIN,0.01
36838,Hoarder Blue Tiger SKIN,0.01
36839,Mammoth Blue Tiger SKIN,0.01
36840,Wreathe Blue Tiger SKIN,0.01
36841,Prowler Blue Tiger SKIN,0.01
36842,Mastodon Blue Tiger SKIN,0.01
36843,Fenrir Blue Tiger SKIN,0.01
36844,Nomad Blue Tiger SKIN,0.01
36854,Sansha Victory SKIN,0.01
36902,Coalesced Element,0.1
36908,Antipharmakon Thureo,1
36909,Antipharmakon Kosybo,1
36910,Antipharmakon Iokira,1
36911,Antipharmakon Toxot,1
36912,Antipharmakon Aeolis,1
36913,Abaddon Blood Raiders SKIN,0.01
36914,Executioner Blood Raiders SKIN,0.01
36915,Harbinger Blood Raiders SKIN,0.01
36916,Omen Blood Raiders SKIN,0.01
36949,Coalesced Element Blueprint,0.01
36953,Structure Electromagnetic Sensor Blueprint,0.01
36954,Structure Acceleration Coils Blueprint,0.01
36955,Structure Advertisement Nexus Blueprint,0.01
36956,Structure Electromagnetic Sensor,3000
36957,Structure Acceleration Coils,3000
36958,Structure Advertisement Nexus,3000
36960,Pharolux Cyno Beacon Blueprint,0.01
36961,Ansiblex Jump Gate Blueprint,0.01
36966,Astrahus Blueprint,0.01
36967,Fortizar Blueprint,0.01
36968,Keepstar Blueprint,0.01
36971,Raitaru Blueprint,0.01
36972,Azbel Blueprint,0.01
36973,Sotiyo Blueprint,0.01
36977,Athanor Blueprint,0.01
36978,Tatara Blueprint,0.01
37008,Standup Guided Bomb Launcher I Blueprint,0.01
37020,Standup Ballistic Control System I Blueprint,0.01
37022,Standup Market Hub I Blueprint,0.01
37023,Standup Cloning Center I Blueprint,0.01
37028,Standup Co-Processor Array I Blueprint,0.01
37029,Standup Point Defense Battery I Blueprint,0.01
37030,Standup Arcing Vorton Projector I Blueprint,0.01
37032,Standup Reprocessing Facility I Blueprint,0.01
37034,Standup Moon Drill I Blueprint,0.01
37041,Standup Variable Spectrum ECM I Blueprint,0.01
